Burst_Name,Burst_PNG,Workflow,BurstID,Simple,Extended,Other,Too_Noisy,Verify,Symmetrical,FastRiseSlowDecay,UnderlyingEmission,RapidlyVarying,Primary_Z_Score,Primary_P_Value,Primary_Confidence_Level,Secondary_Z_Score,Secondary_P_Value,Secondary_Confidence_Level,Cluster,Color
GRB180404B,GRB180404B_821902.png,25637,95374451,0,12,0,0,Extended,1,10,5,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,2,green
GRB180407A,GRB180407A_823001.png,25637,95374452,5,7,11,7,Other,6,11,10,0,2.781517949836592,0.0689035089119571,0.9310964910880428,-0.3973597071195132,0.1411219397140342,0.8588780602859658,8,cyan
GRB180410A,GRB180410A_824063.png,25637,95374453,4,14,2,10,Extended,0,19,2,0,2.3603873774083293,0.0993650373500374,0.9006349626499626,0.9078412990032037,0.1396977396337235,0.8603022603662764,2,green
GRB180411A,GRB180411A_824451.png,25637,95374455,1,1,12,1,Other,1,6,9,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,3,orange
GRB180418A,GRB180418A_826428.png,25637,95374456,14,3,2,0,Simple,9,9,0,0,2.940461832684397,0.0604876648462435,0.9395123351537564,-0.5563035899673183,0.2282050481927486,0.7717949518072513,7,pink
GRB180425A,GRB180425A_828672.png,25637,95374458,13,10,7,3,Simple,11,13,9,0,2.223781796726481,0.0910402176563485,0.9089597823436516,0.819288030372914,0.112645995628196,0.887354004371804,4,gray
GRB180504A,GRB180504A_830822.png,25637,95374460,17,6,3,2,Simple,20,4,5,0,2.907009498669056,0.0621472964437277,0.9378527035562724,-0.2907009498669055,0.2420456809221101,0.7579543190778899,7,pink
GRB180510A,GRB180510A_831810.png,25637,95374461,10,10,10,1,,13,5,19,0,1.0,0.0576688856224374,0.9423311143775626,1.0,0.3910022189557705,0.6089977810442295,8,cyan
GRB180510B,GRB180510B_831816.png,25637,95374463,6,11,8,3,Extended,14,5,8,0,2.3763541031440183,0.0979397890582873,0.9020602109417126,0.5940885257860046,0.0979397890582873,0.9020602109417126,8,cyan
GRB180512A,GRB180512A_832119.png,25637,95374465,5,0,9,12,Too Noisy,7,1,5,0,2.116950987028628,0.0875636524345715,0.9124363475654284,0.9622504486493764,0.1245422450181474,0.8754577549818525,9,yellow
GRB180514A,GRB180514A_832368.png,25637,95374466,7,8,17,5,Other,5,18,19,0,2.9162346919891515,0.0616839866888347,0.9383160133111652,-0.4703604341917986,0.2080705963450215,0.7919294036549784,5,purple
GRB180602A,GRB180602A_835200.png,25637,95374467,22,10,5,1,Simple,25,6,8,0,2.7441064997422586,0.071092810999767,0.928907189000233,0.1097642599896903,0.158883095257335,0.841116904742665,7,pink
GRB180613A,GRB180613A_840853.png,25637,95374468,3,5,8,17,Too Noisy,5,4,8,0,2.829582292090552,0.0662124788768647,0.9337875211231352,-0.0808452083454443,0.1881204043741871,0.8118795956258129,0,red
GRB180614A,GRB180614A_841548.png,25637,95374470,12,0,3,0,Simple,10,0,3,0,2.905487990874559,0.0622241275996999,0.9377758724003,-0.2641352718976871,0.2783193560920389,0.721680643907961,7,pink
GRB180618A,GRB180618A_842475.png,25637,95374471,13,19,0,2,Extended,4,26,3,0,2.32379000772445,0.102728078858399,0.8972719211416009,0.9959100033104786,0.1565149495548419,0.8434850504451581,4,gray
GRB180620A,GRB180620A_843122.png,25637,95374473,5,4,12,1,Other,11,4,11,0,2.792848008753788,0.0682570728547282,0.9317429271452716,-0.2148344622118298,0.1486538212258097,0.8513461787741903,5,purple
GRB180620B,GRB180620B_843211.png,25637,95374474,1,1,12,0,Other,8,6,11,0,2.989672946978801,0.0581458123112459,0.941854187688754,-0.8793155726408238,0.3060177571255631,0.6939822428744369,3,orange
GRB180623A,GRB180623A_844015.png,25637,95374477,1,3,14,0,Other,7,4,11,0,2.943467343117637,0.0603412873615745,0.9396587126384256,-0.46475800154489,0.2575521698395795,0.7424478301604205,3,orange
GRB180624A,GRB180624A_844192.png,25637,95374478,2,12,14,5,Other,12,10,19,0,2.0250370845489347,0.1150506936707183,0.8849493063292817,1.3206763594884356,0.1359933560146753,0.8640066439853247,5,purple
GRB180626A,GRB180626A_844615.png,25637,95374480,1,1,13,2,Other,4,5,12,0,2.9902518020086637,0.0581189488320708,0.9418810511679292,-0.7689218919450849,0.3477243781102923,0.6522756218897077,3,orange
GRB180630A,GRB180630A_845443.png,25637,95374481,15,8,2,2,Simple,19,6,3,0,2.667891875399663,0.0758264911735795,0.9241735088264204,0.4042260417272216,0.222104585948939,0.777895414051061,4,gray
GRB180704A,GRB180704A_846088.png,25637,95374482,1,0,14,1,Other,10,3,9,0,2.9925280083228984,0.0580134656453468,0.9419865343546532,-0.8977584024968696,0.3172667861140774,0.6827332138859226,3,orange
GRB180705A,GRB180705A_846299.png,25637,95374484,3,5,4,17,Too Noisy,4,6,4,0,2.976607830191489,0.058756302584878,0.941243697415122,-0.6869094992749589,0.2852217877242293,0.7147782122757707,0,red
GRB180706A,GRB180706A_846395.png,25637,95374486,0,3,12,0,Other,10,6,3,0,2.905487990874559,0.0622241275996999,0.9377758724003,-0.2641352718976871,0.2783193560920389,0.721680643907961,3,orange
GRB180709A,GRB180709A_846868.png,25637,95374487,9,13,2,5,Extended,6,16,5,0,2.40227165218863,0.0956788749046304,0.9043211250953695,0.731126155013931,0.115887327113598,0.8841126728864019,4,gray
GRB180715A,GRB180715A_848048.png,25637,95374488,11,1,0,0,Simple,11,0,1,0,2.9883494705505136,0.0582072907029989,0.9417927092970012,-0.7470873676376284,0.3440648051305601,0.6559351948694399,1,blue
GRB180720B,GRB180720B_848890.png,25637,95374491,11,15,5,1,Extended,12,17,13,0,2.251436323159369,0.1097920278817166,0.8902079721182834,0.9649012813540154,0.1097920278817166,0.8902079721182834,4,gray
GRB180720C,GRB180720C_848932.png,25637,95374492,13,1,2,0,Simple,16,0,1,0,2.972602165841173,0.058945082876942,0.941054917123058,-0.6605782590758164,0.2781782527672631,0.7218217472327368,7,pink
GRB180721A,GRB180721A_849018.png,25637,95374493,10,8,9,2,Simple,14,12,1,0,1.5303383560085553,0.0614187510118826,0.9385812489881172,0.9738516810963532,0.2234265316037083,0.7765734683962917,6,brown
GRB180727A,GRB180727A_850231.png,25637,95374494,11,0,0,0,Simple,6,4,1,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,1,blue
GRB180728A,GRB180728A_850471.png,25637,95374495,17,8,8,2,Simple,8,22,4,0,2.667891875399663,0.0758264911735795,0.9241735088264204,-0.242535625036333,0.1170390355395114,0.8829609644604886,4,gray
GRB180805A,GRB180805A_851829.png,25637,95374496,12,1,2,0,Simple,7,5,0,0,2.967478714184394,0.0591876525288102,0.9408123474711898,-0.6294651817966896,0.270165468036184,0.729834531963816,7,pink
GRB180805B,GRB180805B_851855.png,25637,95374500,11,9,1,7,Simple,13,3,2,0,1.8516401995451028,0.0691368692644287,0.9308631307355713,0.9258200997725514,0.1611618472135194,0.8388381527864806,4,gray
GRB180809B,GRB180809B_852553.png,25637,95374501,1,8,18,4,Other,18,5,12,0,2.7663159244068107,0.0697828721778142,0.9302171278221858,0.0674711201074831,0.1660352635425974,0.8339647364574025,5,purple
GRB180812A,GRB180812A_852903.png,25637,95374502,0,2,14,4,Other,7,6,8,0,2.8947038440620463,0.0627721100861231,0.9372278899138768,-0.3216337604513384,0.2061647191040585,0.7938352808959415,3,orange
GRB180818A,GRB180818A_853824.png,25637,95374503,18,3,6,2,Simple,19,5,8,0,2.919030203199162,0.0615444436573711,0.9384555563426288,-0.3394221166510653,0.2492286324206623,0.7507713675793377,7,pink
GRB180818B,GRB180818B_853882.png,25637,95374506,1,8,17,4,Other,11,9,13,0,2.7329408184666897,0.071762914423459,0.9282370855765408,0.1438389904456152,0.1582680930550417,0.8417319069449583,5,purple
GRB180821A,GRB180821A_854578.png,25637,95374507,1,4,12,10,Other,7,4,9,0,2.04939015319192,0.1104924106752851,0.8895075893247149,1.2686700948330931,0.1328418405597757,0.8671581594402242,9,yellow
GRB180823A,GRB180823A_855434.png,25637,95374508,15,6,10,2,Simple,18,7,15,0,2.427937129787232,0.0935023306233218,0.9064976693766782,0.6294651817966896,0.1101327057924548,0.8898672942075452,6,brown
GRB180828A,GRB180828A_856977.png,25637,95374509,24,3,10,1,Simple,19,6,12,0,2.7862298762085165,0.0686337487680308,0.9313662512319693,0.0960768922830522,0.2009115421285197,0.7990884578714803,7,pink
GRB180904A,GRB180904A_859282.png,25637,95374510,14,0,3,3,Simple,9,1,4,0,2.919985580353726,0.0614968448495345,0.9385031551504656,-0.6488856845230502,0.203210897307563,0.796789102692437,7,pink
GRB180905A,GRB180905A_859421.png,25637,95374513,6,12,7,10,Extended,7,6,7,0,2.3603873774083293,0.0993650373500374,0.9006349626499626,0.9078412990032037,0.1396977396337235,0.8603022603662764,8,cyan
GRB180924A,GRB180924A_863186.png,25637,95374514,2,4,18,6,Other,14,1,15,0,2.92155504328906,0.0614187510118826,0.9385812489881172,-0.4173650061841514,0.2234265316037083,0.7765734683962917,5,purple
GRB180925A,GRB180925A_863421.png,25637,95374515,4,12,4,1,Extended,4,12,11,0,2.861994276017172,0.0644715087053655,0.9355284912946344,-0.52999894000318,0.1693411086096539,0.8306588913903461,2,green
GRB180930A,GRB180930A_864584.png,25637,95374516,15,2,11,1,Simple,19,1,10,0,2.262914388025116,0.1086331241931048,0.8913668758068951,1.0949585748508626,0.1655042086533007,0.8344957913466993,6,brown
GRB181002A,GRB181002A_865036.png,25637,95374518,6,4,10,17,Too Noisy,6,1,10,0,2.7016169560496897,0.0736850913949409,0.926314908605059,0.261446802198357,0.1646488328550437,0.8353511671449563,0,red
GRB181003A,GRB181003A_865179.png,25637,95374521,8,5,9,4,Other,9,2,5,0,2.100420126042015,0.126514593081336,0.8734854069186639,1.260252075625209,0.126514593081336,0.8734854069186639,6,brown
GRB181010A,GRB181010A_866434.png,25637,95374522,5,6,14,3,Other,9,6,14,0,2.8982753492378874,0.0625899628216211,0.9374100371783788,-0.4140393356054125,0.196266812104725,0.8037331878952749,5,purple
GRB181013A,GRB181013A_866783.png,25637,95374523,0,3,9,16,Too Noisy,3,1,3,0,2.545584412271571,0.0842671858191557,0.9157328141808444,0.565685424949238,0.1420714227889545,0.8579285772110454,9,yellow
GRB181016A,GRB181016A_867252.png,25637,95374524,2,8,5,15,Too Noisy,0,6,9,0,2.694079530401624,0.0741571180973543,0.9258428819026456,0.1796053020267749,0.1426587338390981,0.8573412661609019,0,red
GRB181020A,GRB181020A_867987.png,25637,95374526,13,14,2,5,Simple/Extended,11,16,4,0,1.8593393604027364,0.1154521011943601,0.8845478988056399,1.52127765851133,0.1599347418412819,0.840065258158718,4,gray
GRB181022A,GRB181022A_868312.png,25637,95374528,15,4,9,3,Simple,15,4,8,0,2.636363636363636,0.0778984704853125,0.9221015295146876,0.4545454545454545,0.1825706385300249,0.817429361469975,6,brown
GRB181023A,GRB181023A_868427.png,25637,95374529,0,1,9,16,Too Noisy,1,2,4,0,2.5314588726006666,0.0853149929540135,0.9146850070459864,0.6661733875264912,0.1816901138162092,0.8183098861837907,9,yellow
GRB181027A,GRB181027A_868984.png,25637,95374530,7,1,13,2,Other,15,0,12,0,2.636363636363636,0.0778984704853125,0.9221015295146876,0.4545454545454545,0.1825706385300249,0.817429361469975,6,brown
GRB181030A,GRB181030A_869494.png,25637,95374531,12,14,1,6,Extended,2,16,8,0,1.946173039276488,0.0913641638586186,0.9086358361413812,1.269243286484666,0.1468221328902343,0.8531778671097656,4,gray
GRB181103A,GRB181103A_870201.png,25637,95374533,12,2,2,1,Simple,5,10,2,0,2.987590432845045,0.0582425864755564,0.9417574135244436,-0.8673649643743679,0.2990217558575261,0.7009782441424739,7,pink
GRB181110A,GRB181110A_871316.png,25637,95374536,11,5,13,2,Other,15,4,17,0,2.04939015319192,0.1104924106752851,0.8895075893247149,1.2686700948330931,0.1328418405597757,0.8671581594402242,6,brown
GRB181123B,GRB181123B_873186.png,25637,95374537,12,0,0,0,Simple,10,2,0,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,1,blue
GRB181125A,GRB181125A_873433.png,25637,95374538,20,8,4,3,Simple,10,23,3,0,2.882799596873129,0.0633840329949033,0.9366159670050966,-0.1921866397915419,0.2370590870309195,0.7629409129690805,7,pink
GRB181126A,GRB181126A_873539.png,25637,95374539,19,0,2,0,Simple,21,0,1,0,2.984257024819822,0.0583979105014393,0.9416020894985606,-0.7053698422301398,0.33726073389827,0.66273926610173,1,blue
GRB181202A,GRB181202A_874334.png,25637,95374542,1,2,15,1,Other,12,1,8,0,2.992886771259024,0.05799686189686,0.94200313810314,-0.8029696215572991,0.3535699912790957,0.6464300087209043,3,orange
GRB181203A,GRB181203A_874475.png,25637,95374543,9,13,8,3,Extended,2,24,9,0,2.309756560648357,0.0837315630807145,0.9162684369192856,0.3646984043128985,0.1040541785138373,0.8959458214861626,8,cyan
GRB181213A,GRB181213A_876016.png,25637,95374544,2,1,12,0,Other,9,10,6,0,2.967478714184394,0.0591876525288102,0.9408123474711898,-0.6294651817966896,0.270165468036184,0.729834531963816,3,orange
GRB181224A,GRB181224A_878911.png,25637,95374546,16,4,9,1,Simple,18,2,5,0,2.59247569565428,0.0809005114401462,0.9190994885598538,0.457495710997814,0.1417151634225726,0.8582848365774274,6,brown
GRB181228A,GRB181228A_879909.png,25637,95374548,21,12,3,1,Simple,21,8,4,0,2.5602531403033635,0.0831957814280821,0.916804218571918,0.5992081817731276,0.1700840996672634,0.8299159003327365,4,gray
GRB190103B,GRB190103B_881709.png,25637,95374549,4,5,17,1,Other,8,8,16,0,2.911293570236578,0.0619316013799895,0.9380683986200103,-0.4970501217477084,0.200940890120951,0.7990591098790489,5,purple
GRB190106A,GRB190106A_882252.png,25637,95374551,0,2,15,0,Other,9,5,10,0,2.974372194624121,0.0588615707173894,0.9411384292826106,-0.6225430174794672,0.3244511538930608,0.6755488461069392,3,orange
GRB190109A,GRB190109A_882747.png,25637,95374552,6,20,6,1,Extended,7,20,9,0,2.872769046151817,0.0639054369271459,0.936094563072854,-0.5501047109652415,0.1744169743366064,0.8255830256633936,2,green
GRB190109B,GRB190109B_882809.png,25637,95374555,11,0,1,0,Simple,11,0,0,0,2.9883494705505136,0.0582072907029989,0.9417927092970012,-0.7470873676376284,0.3440648051305601,0.6559351948694399,1,blue
GRB190110A,GRB190110A_883012.png,25637,95374556,13,1,8,1,Simple,12,5,6,0,2.477637207378607,0.0894568983398838,0.9105431016601162,0.7689218919450849,0.2029887951984432,0.7970112048015567,6,brown
GRB190114A,GRB190114A_883600.png,25637,95374557,1,2,14,11,Other,4,4,10,0,2.1602468994692865,0.1195478769941906,0.8804521230058093,1.2344267996967353,0.1611618472135194,0.8388381527864806,9,yellow
GRB190114B,GRB190114B_883818.png,25637,95374558,4,6,17,8,Other,9,5,12,0,2.8759148241819275,0.0637413396155992,0.9362586603844008,-0.261446802198357,0.1963325408768943,0.8036674591231057,5,purple
GRB190114C,GRB190114C_883832.png,25637,95374561,20,13,0,1,Simple,11,18,1,0,2.3764862365981028,0.097928098468496,0.902071901531504,0.9299293969296925,0.1772538124292886,0.8227461875707114,4,gray
GRB190123A,GRB190123A_885314.png,25637,95374562,3,9,9,8,,6,8,7,0,1.2185435916898848,0.0595765082563273,0.9404234917436728,1.2185435916898848,0.3101009010817721,0.6898990989182279,8,cyan
GRB190202A,GRB190202A_887217.png,25637,95374563,12,9,5,2,Simple,6,15,7,0,2.2742941307367106,0.1074986919281877,0.8925013080718123,0.9097176522946842,0.1074986919281877,0.8925013080718123,4,gray
GRB190203A,GRB190203A_887512.png,25637,95374564,8,9,10,2,Other,8,1,14,0,1.5303383560085553,0.0614187510118826,0.9385812489881172,0.9738516810963532,0.2234265316037083,0.7765734683962917,8,cyan
GRB190204A,GRB190204A_887579.png,25637,95374565,16,2,1,0,Simple,13,3,5,0,2.9823787021905264,0.0584856620533236,0.9415143379466764,-0.7290259049799065,0.2970118345222303,0.7029881654777697,1,blue
GRB190211A,GRB190211A_888648.png,25637,95374568,1,1,14,3,Other,9,3,6,0,2.96554085255622,0.0592797266448659,0.940720273355134,-0.561048269402528,0.3155091669218353,0.6844908330781647,3,orange
GRB190219A,GRB190219A_889748.png,25637,95374569,0,2,13,2,Other,11,0,9,0,2.9615676684642214,0.0594690676972453,0.9405309323027546,-0.7615459718907998,0.245882227318964,0.754117772681036,3,orange
GRB190220A,GRB190220A_889785.png,25637,95374570,14,3,1,0,Simple,5,12,0,0,2.943467343117637,0.0603412873615745,0.9396587126384256,-0.46475800154489,0.2575521698395795,0.7424478301604205,7,pink
GRB190311A,GRB190311A_892607.png,25637,95374571,21,13,5,3,Simple,22,15,12,0,2.5528888301902897,0.0837315630807145,0.9162684369192856,0.6078306738548308,0.1657419667945707,0.8342580332054292,4,gray
GRB190320A,GRB190320A_893808.png,25637,95374574,3,3,14,15,Other/Too Noisy,4,2,13,0,1.879115070007072,0.1568322701159128,0.8431677298840872,1.5784566588059403,0.1822912654533035,0.8177087345466965,9,yellow
GRB190324A,GRB190324A_894718.png,25637,95374576,14,4,12,2,Simple,17,11,10,0,2.0380986614602725,0.1342921938370425,0.8657078061629575,1.3587324409735149,0.1342921938370425,0.8657078061629575,6,brown
GRB190326A,GRB190326A_895006.png,25637,95374577,12,0,3,0,Simple,12,0,0,0,2.905487990874559,0.0622241275996999,0.9377758724003,-0.2641352718976871,0.2783193560920389,0.721680643907961,7,pink
GRB190331A,GRB190331A_895813.png,25637,95374578,3,10,16,1,Other,14,10,14,0,2.4797048554642074,0.0892932866491142,0.9107067133508856,0.7293249574894728,0.1542013791172969,0.8457986208827031,5,purple
GRB190422A,GRB190422A_899979.png,25637,95374580,7,5,15,3,Other,17,4,12,0,2.8517591273601504,0.0650150396862243,0.9349849603137756,-0.1901172751573433,0.1855957084834667,0.8144042915165333,5,purple
GRB190424A,GRB190424A_900285.png,25637,95374582,11,9,11,2,,10,16,8,0,1.2874526191574365,0.0611968304450591,0.9388031695549408,1.2874526191574365,0.2882678365189779,0.7117321634810221,6,brown
GRB190427A,GRB190427A_900730.png,25637,95374583,12,0,1,1,Simple,10,2,1,0,2.989672946978801,0.0581458123112459,0.941854187688754,-0.8793155726408238,0.3060177571255631,0.6939822428744369,1,blue
GRB190511A,GRB190511A_903158.png,25637,95374584,0,1,13,3,Other,2,4,12,0,2.933693470192341,0.0608189364396982,0.9391810635603016,-0.4190990671703344,0.2493948671852386,0.7506051328147614,3,orange
GRB190512A,GRB190512A_903357.png,25637,95374585,11,15,6,2,Extended,3,27,12,0,2.286220488866142,0.1063250898952574,0.8936749101047425,0.8793155726408238,0.1063250898952574,0.8936749101047425,4,gray
GRB190515B,GRB190515B_903845.png,25637,95374587,16,5,5,3,Simple,22,3,2,0,2.9615676684642214,0.0594690676972453,0.9405309323027546,-0.7615459718907998,0.245882227318964,0.754117772681036,7,pink
GRB190519A,GRB190519A_904394.png,25637,95374589,3,5,18,0,Other,15,3,16,0,2.8977276264040754,0.0626178538228519,0.937382146177148,-0.3779644730092272,0.1999791629409835,0.8000208370590165,3,orange
GRB190604B,GRB190604B_906654.png,25637,95374590,1,2,13,0,Other,10,12,8,0,2.972602165841173,0.058945082876942,0.941054917123058,-0.6605782590758164,0.2781782527672631,0.7218217472327368,3,orange
GRB190610A,GRB190610A_907754.png,25637,95374593,13,0,0,0,Simple,10,2,1,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,1,blue
GRB190611A,GRB190611A_907950.png,25637,95374594,7,13,4,4,Extended,2,16,9,0,2.8284271247461903,0.0662756027415241,0.933724397258476,0.0,0.2522154963555043,0.7477845036444957,2,green
GRB190613A,GRB190613A_908288.png,25637,95374596,2,4,14,8,Other,8,3,12,0,2.6457513110645903,0.0772742899875456,0.9227257100124544,0.3779644730092272,0.1551817153287951,0.8448182846712049,9,yellow
GRB190613B,GRB190613B_908329.png,25637,95374597,16,11,2,3,Simple,21,5,3,0,2.3940224066583187,0.0963915337559981,0.9036084662440018,0.8977584024968696,0.1704436490623708,0.8295563509376291,4,gray
GRB190627A,GRB190627A_911609.png,25637,95374598,12,0,0,0,Simple,9,3,0,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,1,blue
GRB190630B,GRB190630B_912102.png,25637,95374600,10,2,2,1,Simple,8,7,0,0,2.9809823756893663,0.0585510028939073,0.9414489971060926,-0.8346750651930225,0.2809912668267305,0.7190087331732695,7,pink
GRB190630C,GRB190630C_912239.png,25637,95374602,11,13,7,1,Extended,3,28,6,0,1.889822365046136,0.0772742899875456,0.9227257100124544,1.1338934190276817,0.1551817153287951,0.8448182846712049,4,gray
GRB190701A,GRB190701A_912310.png,25637,95374603,1,1,15,1,Other,4,7,9,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,3,orange
GRB190706B,GRB190706B_913302.png,25637,95374604,3,16,14,5,Extended,13,15,14,0,2.013951340027857,0.137457200848508,0.862542799151492,1.3942740046346702,0.137457200848508,0.862542799151492,8,cyan
GRB190718A,GRB190718A_915091.png,25637,95374607,9,8,2,12,Too Noisy,11,1,2,0,2.027068015468769,0.0711885181172928,0.9288114818827072,0.5961964751378732,0.1357271777011013,0.8642728222988987,4,gray
GRB190719C,GRB190719C_915381.png,25637,95374608,4,9,13,1,Other,14,4,17,0,2.351802170958993,0.1001418068970259,0.8998581931029741,0.8466487815452375,0.1191646654972002,0.8808353345027997,5,purple
GRB190727B,GRB190727B_916733.png,25637,95374609,1,10,20,2,Other,8,17,21,0,2.6679866049453027,0.0758203691258982,0.9241796308741016,0.3973597071195132,0.1982748795176734,0.8017251204823266,5,purple
GRB190816A,GRB190816A_920783.png,25637,95374610,1,0,3,11,Too Noisy,3,1,3,0,2.904845450329673,0.0622566094662884,0.9377433905337116,-0.30050125348238,0.2299831357934807,0.7700168642065193,0,red
GRB190821A,GRB190821A_921722.png,25637,95374611,0,3,17,1,Other,9,3,16,0,2.9626817992671115,0.059415897698489,0.9405841023015108,-0.5673220466681703,0.2774169918032731,0.7225830081967268,3,orange
GRB190824A,GRB190824A_922107.png,25637,95374612,1,2,13,0,Other,12,4,7,0,2.972602165841173,0.058945082876942,0.941054917123058,-0.6605782590758164,0.2781782527672631,0.7218217472327368,3,orange
GRB190828B,GRB190828B_922808.png,25637,95374616,14,6,5,3,Simple,13,0,5,0,2.8982753492378874,0.0625899628216211,0.9374100371783788,-0.4140393356054125,0.196266812104725,0.8037331878952749,4,gray
GRB190829A,GRB190829A_922968.png,25637,95374617,6,2,18,1,Other,12,10,12,0,2.882799596873129,0.0633840329949033,0.9366159670050966,-0.1921866397915419,0.2370590870309195,0.7629409129690805,3,orange
GRB190926A,GRB190926A_926515.png,25637,95374618,1,5,6,13,Too Noisy,3,1,4,0,2.70451128134142,0.0735048259734481,0.926495174026552,-0.1001670844941266,0.1261432654728862,0.8738567345271138,0,red
GRB191001B,GRB191001B_927345.png,25637,95374621,2,4,16,9,Other,10,1,16,0,2.644941841469061,0.0773278670112653,0.9226721329887346,0.4007487638589486,0.1624801380360201,0.8375198619639799,9,yellow
GRB191004A,GRB191004A_927825.png,25637,95374622,17,1,10,2,Simple,20,2,7,0,2.5314588726006666,0.0853149929540135,0.9146850070459864,0.6661733875264912,0.1816901138162092,0.8183098861837907,6,brown
GRB191004B,GRB191004B_927839.png,25637,95374623,20,10,2,4,Simple,20,6,8,0,2.721794126179664,0.0724397167932615,0.9275602832067384,0.2474358296526967,0.1816901138162092,0.8183098861837907,4,gray
GRB191011A,GRB191011A_928924.png,25637,95374624,19,7,7,1,Simple,18,9,13,0,2.781517949836592,0.0689035089119571,0.9310964910880428,-0.3973597071195131,0.1411219397140342,0.8588780602859658,7,pink
GRB191016A,GRB191016A_929744.png,25637,95374625,1,5,18,2,Other,6,10,18,0,2.928886883848261,0.0610555708383886,0.9389444291616114,-0.382028723980208,0.2557998135556061,0.7442001864443939,3,orange
GRB191017B,GRB191017B_929981.png,25637,95374626,11,0,1,0,Simple,11,1,0,0,2.9883494705505136,0.0582072907029989,0.9417927092970012,-0.7470873676376284,0.3440648051305601,0.6559351948694399,1,blue
GRB191019A,GRB191019A_930285.png,25637,95374627,6,10,6,1,Extended,1,17,10,0,2.3062997213952863,0.0819482414954231,0.9180517585045768,0.1356646894938403,0.104384012184032,0.895615987815968,8,cyan
GRB191024A,GRB191024A_931242.png,25637,95374630,17,7,2,3,Simple,4,20,3,0,2.8468922946122426,0.0652754956327987,0.9347245043672012,-0.0729972383233908,0.2228237924930165,0.7771762075069835,7,pink
GRB191029A,GRB191029A_932058.png,25637,95374632,3,9,12,3,Other,3,11,14,0,2.333333333333333,0.101837970377407,0.898162029622593,1.0,0.1941713456120584,0.8058286543879416,5,purple
GRB191031A,GRB191031A_932435.png,25637,95374634,4,2,12,0,Other,9,4,10,0,2.8517591273601504,0.0650150396862243,0.9349849603137756,-0.1901172751573433,0.1855957084834667,0.8144042915165333,3,orange
GRB191031C,GRB191031C_932595.png,25637,95374635,4,2,13,0,Other,14,8,10,0,2.8759148241819275,0.0637413396155992,0.9362586603844008,-0.261446802198357,0.1963325408768943,0.8036674591231057,3,orange
GRB191031D,GRB191031D_932608.png,25637,95374636,11,0,0,1,Simple,10,0,0,0,2.9883494705505136,0.0582072907029989,0.9417927092970012,-0.7470873676376284,0.3440648051305601,0.6559351948694399,1,blue
GRB191101A,GRB191101A_932742.png,25637,95374637,8,13,6,4,Extended,9,9,11,0,2.7186506676132494,0.072632010853388,0.927367989146612,0.1294595556006309,0.1474382185429146,0.8525617814570854,8,cyan
GRB191106A,GRB191106A_933515.png,25637,95374639,11,1,0,0,Simple,7,2,2,0,2.9883494705505136,0.0582072907029989,0.9417927092970012,-0.7470873676376284,0.3440648051305601,0.6559351948694399,1,blue
GRB191122A,GRB191122A_938899.png,25637,95374640,12,10,0,2,Simple,3,18,0,0,2.0380986614602725,0.1342921938370425,0.8657078061629575,1.3587324409735149,0.1342921938370425,0.8657078061629575,4,gray
GRB191123A,GRB191123A_939079.png,25637,95374641,1,3,14,2,Other,10,2,4,0,2.972602165841173,0.058945082876942,0.941054917123058,-0.6605782590758164,0.2781782527672631,0.7218217472327368,3,orange
GRB191213A,GRB191213A_944091.png,25637,95374643,0,0,1,12,Too Noisy,0,0,1,0,2.9902518020086637,0.0581189488320708,0.9418810511679292,-0.7689218919450849,0.3477243781102923,0.6522756218897077,0,red
GRB191218A,GRB191218A_944916.png,25637,95374646,1,5,18,1,Other,16,12,14,0,2.916686533339027,0.0616614054025501,0.9383385945974498,-0.3102858014190454,0.2835066147123029,0.7164933852876971,3,orange
GRB191220A,GRB191220A_945344.png,25637,95374648,5,8,3,18,Too Noisy,5,8,5,0,2.853569193634025,0.0649185021794722,0.9350814978205276,-0.1501878522965276,0.1970894090129731,0.8029105909870269,0,red
GRB191221B,GRB191221B_945521.png,25637,95374649,25,7,0,0,Simple,24,6,1,0,2.880390723097016,0.0635087636854756,0.9364912363145244,-0.1694347484174715,0.2682856453212618,0.7317143546787381,7,pink
GRB191227A,GRB191227A_946344.png,25637,95374650,13,10,5,2,Simple,14,11,11,0,2.2299333487183035,0.1120034971105943,0.8879965028894057,1.0136060675992289,0.1120034971105943,0.8879965028894057,4,gray
GRB191228A,GRB191228A_946476.png,25637,95374651,1,3,14,11,Other,8,2,10,0,2.164043324838323,0.1191214693277684,0.8808785306722315,1.202246291576846,0.138821560384629,0.861178439615371,9,yellow
