Burst_Name,Burst_Image,BurstID,Simple,Extended,Other,Too Noisy,Verify,Follow
GRB060926,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB060926_231231.png,95373010,19,7,2,2,,"[4, 23, 1, 0, 1, 3]"
GRB060927,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB060927_231362.png,95373011,0,3,12,0,Other,"[11, 5, 8, 0, 0, 0]"
GRB060929,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB060929_231702.png,95373013,3,3,2,12,,"[5, 1, 1, 0, 0, 14]"
GRB061002,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061002_231974.png,95373015,2,1,18,5,,"[5, 2, 19, 0, 1, 6]"
GRB061004,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061004_232339.png,95373016,13,0,0,0,Simple,"[11, 1, 0, 0, 1, 1]"
GRB061006,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061006_232585.png,95373018,23,25,5,4,,"[36, 12, 13, 0, 1, 7]"
GRB061007,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061007_232683.png,95373019,10,14,21,6,,"[20, 9, 21, 0, 4, 10]"
GRB061019,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061019_234516.png,95373020,2,4,18,3,,"[14, 9, 4, 0, 1, 4]"
GRB061021,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061021_234905.png,95373021,18,21,0,2,,"[4, 32, 1, 0, 1, 3]"
GRB061028,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061028_235715.png,95373023,2,8,12,27,,"[4, 1, 16, 0, 0, 27]"
GRB061102,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061102_236430.png,95373025,2,6,16,37,,"[4, 5, 13, 0, 5, 42]"
GRB061110A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061110A_238108.png,95373027,22,16,6,5,,"[1, 35, 13, 0, 0, 5]"
GRB061110B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061110B_238174.png,95373029,6,17,12,20,,"[5, 18, 20, 0, 3, 23]"
GRB061121,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061121_239899.png,95373030,5,4,15,0,,"[19, 3, 5, 0, 1, 1]"
GRB061126,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061126_240766.png,95373031,4,18,14,2,,"[18, 6, 23, 0, 0, 2]"
GRB061201,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061201_241840.png,95373033,16,1,1,0,Simple,"[12, 4, 2, 0, 1, 1]"
GRB061202,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061202_241963.png,95373034,10,17,11,3,,"[8, 29, 11, 0, 0, 3]"
GRB061210,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061210_243690.png,95373035,21,19,0,5,,"[30, 3, 9, 0, 2, 7]"
GRB061217,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061217_251634.png,95373036,23,2,14,12,,"[19, 1, 5, 0, 10, 27]"
GRB061222A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061222A_252588.png,95373038,4,2,18,1,,"[14, 5, 15, 0, 2, 3]"
GRB061222B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB061222B_252593.png,95373040,13,8,13,6,,"[12, 3, 19, 0, 1, 7]"
GRB070103,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070103_254532.png,95373041,1,2,11,1,,"[9, 3, 8, 0, 0, 1]"
GRB070107,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070107_255029.png,95373043,12,24,7,4,,"[8, 28, 9, 0, 2, 7]"
GRB070110,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070110_255445.png,95373045,4,25,8,6,,"[2, 29, 22, 0, 1, 8]"
GRB070129,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070129_258408.png,95373047,3,2,15,19,,"[8, 3, 8, 0, 3, 24]"
GRB070208,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070208_259714.png,95373048,4,10,28,6,,"[25, 7, 16, 0, 3, 11]"
GRB070209,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070209_259803.png,95373049,2,2,16,22,,"[7, 1, 6, 0, 6, 29]"
GRB070219,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070219_261132.png,95373050,17,20,5,3,,"[6, 25, 15, 0, 1, 6]"
GRB070220,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070220_261299.png,95373052,20,25,3,4,,"[9, 32, 12, 0, 0, 4]"
GRB070223,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070223_261664.png,95373054,2,23,18,11,,"[6, 25, 27, 0, 4, 16]"
GRB070224,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070224_261880.png,95373055,9,16,9,16,,"[6, 19, 11, 0, 2, 18]"
GRB070227,,95373057,31,3,10,4,,"[23, 6, 5, 0, 13, 17]"
GRB070306,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070306_263361.png,95373059,14,10,20,5,,"[21, 13, 19, 0, 1, 8]"
GRB070318,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070318_271019.png,95373060,21,29,1,3,,"[2, 46, 8, 0, 2, 5]"
GRB070328,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070328_272773.png,95373061,16,20,8,2,,"[14, 26, 11, 0, 1, 3]"
GRB070330,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070330_273180.png,95373062,26,5,13,2,,"[24, 8, 12, 0, 3, 5]"
GRB070411,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070411_275087.png,95373063,0,1,10,3,,"[7, 5, 7, 0, 1, 4]"
GRB070412,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070412_275119.png,95373065,5,5,15,3,,"[7, 10, 12, 0, 0, 3]"
GRB070419A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070419A_276205.png,95373067,4,1,4,13,,"[3, 3, 2, 0, 3, 17]"
GRB070419B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070419B_276212.png,95373069,1,15,5,1,,"[0, 13, 11, 0, 0, 1]"
GRB070420,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070420_276321.png,95373070,25,15,5,5,,"[26, 10, 17, 0, 2, 7]"
GRB070427,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070427_277356.png,95373073,24,4,13,2,,"[27, 3, 11, 0, 3, 5]"
GRB070429A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070429A_277571.png,95373074,5,18,3,19,,"[2, 19, 4, 0, 1, 21]"
GRB070429B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070429B_277582.png,95373075,11,0,0,0,Simple,"[11, 1, 0, 0, 0, 0]"
GRB070506,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070506_278693.png,95373076,12,1,0,0,Simple,"[11, 2, 0, 0, 0, 0]"
GRB070508,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070508_278854.png,95373077,21,4,26,2,,"[32, 6, 21, 0, 4, 6]"
GRB070509,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070509_278903.png,95373078,11,1,0,0,Simple,"[2, 7, 2, 0, 1, 1]"
GRB070517,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070517_279494.png,95373079,21,15,10,3,,"[18, 20, 13, 0, 2, 5]"
GRB070518,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070518_279592.png,95373082,11,2,1,2,,"[7, 7, 1, 0, 1, 3]"
GRB070520A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070520A_279817.png,95373083,6,5,12,22,,"[10, 3, 11, 0, 6, 29]"
GRB070520B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070520B_279898.png,95373085,10,18,13,13,,"[4, 23, 16, 0, 5, 22]"
GRB070521,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070521_279935.png,95373088,0,1,11,0,Other,"[4, 2, 9, 0, 1, 1]"
GRB070529,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070529_280706.png,95373089,2,18,11,12,,"[5, 11, 17, 0, 3, 17]"
GRB070531,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070531_280958.png,95373090,9,22,8,2,,"[1, 32, 13, 0, 1, 3]"
GRB070611,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070611_282003.png,95373091,21,5,13,5,,"[15, 5, 8, 0, 10, 15]"
GRB070612A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070612A_282066.png,95373092,2,13,15,10,,"[5, 20, 15, 0, 2, 15]"
GRB070612B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070612B_282073.png,95373093,16,1,5,2,,"[13, 1, 9, 0, 0, 2]"
GRB070616,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070616_282445.png,95373096,6,17,17,10,,"[11, 13, 24, 0, 0, 11]"
GRB070621,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070621_282808.png,95373098,4,2,14,1,,"[4, 5, 15, 0, 0, 1]"
GRB070628,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070628_283320.png,95373099,18,4,18,1,,"[19, 12, 15, 0, 3, 4]"
GRB070704,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070704_283791.png,95373101,5,18,12,6,,"[10, 27, 14, 0, 1, 7]"
GRB070714A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070714A_284850.png,95373102,12,0,0,0,Simple,"[11, 1, 0, 0, 0, 0]"
GRB070714B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070714B_284856.png,95373103,19,25,1,1,,"[26, 8, 10, 0, 4, 5]"
GRB070721A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070721A_285653.png,95373104,11,1,0,0,Simple,"[8, 4, 0, 0, 0, 0]"
GRB070721B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070721B_285654.png,95373105,4,18,22,5,,"[23, 23, 19, 0, 2, 7]"
GRB070724A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070724A_285948.png,95373109,13,0,1,0,Simple,"[13, 1, 0, 0, 1, 1]"
GRB070729,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070729_286373.png,95373110,12,0,0,0,Simple,"[11, 0, 0, 0, 2, 2]"
GRB070731,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070731_286574.png,95373112,17,0,0,0,Simple,"[12, 1, 2, 0, 3, 3]"
GRB070802,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070802_286809.png,95373114,9,17,11,10,,"[10, 11, 14, 0, 3, 15]"
GRB070805,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070805_287088.png,95373115,6,20,18,8,,"[11, 14, 24, 0, 6, 14]"
GRB070808,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070808_287260.png,95373116,19,25,0,4,,"[4, 34, 9, 0, 0, 4]"
GRB070809,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070809_287344.png,95373117,19,0,0,0,Simple,"[17, 1, 2, 0, 1, 1]"
GRB070810A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070810A_287364.png,95373118,19,4,2,0,,"[8, 13, 1, 0, 3, 4]"
GRB070810B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070810B_287409.png,95373119,17,1,13,13,,"[11, 2, 2, 0, 15, 28]"
GRB070911,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070911_290624.png,95373122,6,10,26,4,,"[16, 7, 29, 0, 1, 5]"
GRB070913,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070913_290843.png,95373123,11,0,0,0,Simple,"[10, 0, 0, 0, 1, 1]"
GRB070917,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070917_291292.png,95373126,21,15,4,0,,"[5, 30, 2, 0, 1, 2]"
GRB070920A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070920A_291614.png,95373128,5,4,18,23,,"[8, 4, 16, 0, 2, 27]"
GRB070920B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070920B_291728.png,95373129,13,0,2,0,Simple,"[13, 0, 2, 0, 1, 1]"
GRB070923,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB070923_292004.png,95373130,21,1,10,9,,"[22, 0, 1, 0, 8, 17]"
GRB071001,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071001_292826.png,95373131,0,4,16,1,,"[6, 11, 7, 0, 1, 3]"
GRB071003,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071003_292934.png,95373132,15,19,13,3,,"[13, 26, 20, 0, 3, 6]"
GRB071006,,95373133,4,2,12,2,,"[7, 1, 2, 0, 8, 10]"
GRB071008,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071008_293587.png,95373135,26,11,8,1,,"[29, 5, 11, 0, 1, 2]"
GRB071010A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071010A_293707.png,95373137,11,3,3,1,,"[10, 4, 3, 0, 2, 3]"
GRB071010B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071010B_293795.png,95373138,19,4,18,2,,"[16, 20, 15, 0, 1, 3]"
GRB071010C,,95373141,5,1,15,3,,"[7, 2, 9, 0, 4, 7]"
GRB071011,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071011_293924.png,95373142,1,3,12,1,,"[3, 9, 7, 0, 0, 1]"
GRB071013,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071013_294120.png,95373143,4,10,5,20,,"[3, 10, 7, 0, 2, 23]"
GRB071018,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071018_294645.png,95373144,0,0,0,13,Too Noisy,"[0, 0, 0, 0, 0, 13]"
GRB071020,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071020_294835.png,95373146,27,7,9,2,,"[19, 18, 9, 0, 5, 7]"
GRB071021,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071021_294974.png,95373147,21,8,7,7,,"[24, 3, 8, 0, 4, 14]"
GRB071025,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071025_295301.png,95373149,10,19,8,5,,"[15, 15, 10, 0, 0, 6]"
GRB071028A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071028A_295527.png,95373151,4,3,12,27,,"[4, 1, 11, 0, 5, 33]"
GRB071028B,,95373152,1,3,14,2,,"[5, 2, 6, 0, 5, 8]"
GRB071031,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071031_295670.png,95373155,6,14,11,16,,"[13, 13, 15, 0, 3, 21]"
GRB071101,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071101_295779.png,95373156,12,0,0,0,Simple,"[8, 3, 1, 0, 1, 1]"
GRB071112B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071112B_296503.png,95373157,18,0,0,2,Simple,"[9, 5, 1, 0, 3, 6]"
GRB071117,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071117_296805.png,95373158,21,7,1,1,,"[6, 18, 3, 0, 2, 3]"
GRB071118,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071118_296856.png,95373159,0,0,0,13,Too Noisy,"[0, 0, 0, 0, 0, 13]"
GRB071122,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071122_297114.png,95373160,2,3,10,31,,"[2, 2, 10, 0, 3, 34]"
GRB071129,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071129_297628.png,95373163,6,23,7,12,,"[7, 17, 13, 0, 3, 19]"
GRB071227,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB071227_299787.png,95373165,22,24,4,3,,"[28, 5, 9, 0, 6, 11]"
GRB080123,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080123_301578.png,95373167,3,7,13,28,,"[3, 7, 3, 0, 5, 36]"
GRB080129,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080129_301981.png,95373168,6,3,10,36,,"[7, 3, 11, 0, 1, 38]"
GRB080205,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080205_302506.png,95373169,0,4,12,1,,"[10, 2, 11, 0, 0, 1]"
GRB080207,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080207_302728.png,95373170,6,8,19,13,,"[19, 3, 17, 0, 3, 18]"
GRB080210,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080210_302888.png,95373171,16,14,19,4,,"[22, 6, 30, 0, 1, 5]"
GRB080212,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080212_303105.png,95373172,0,4,12,4,,"[5, 1, 11, 0, 1, 6]"
GRB080218A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080218A_303609.png,95373173,3,6,23,17,,"[12, 8, 16, 0, 1, 19]"
GRB080218B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080218B_303631.png,95373175,12,3,2,0,,"[8, 8, 1, 0, 0, 0]"
GRB080229A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080229A_304379.png,95373177,2,4,17,1,,"[17, 6, 13, 0, 0, 1]"
GRB080303,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080303_304549.png,95373179,6,13,2,3,,"[3, 17, 5, 0, 1, 4]"
GRB080307,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080307_305011.png,95373181,10,16,4,9,,"[1, 23, 9, 0, 2, 11]"
GRB080310,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080310_305288.png,95373182,11,15,11,6,,"[19, 6, 17, 0, 2, 9]"
GRB080319A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080319A_306754.png,95373183,3,13,28,5,,"[9, 24, 28, 0, 2, 7]"
GRB080319B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080319B_306757.png,95373184,15,18,11,3,,"[18, 17, 15, 0, 1, 4]"
GRB080319C,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080319C_306778.png,95373185,14,25,15,3,,"[7, 33, 26, 0, 1, 4]"
GRB080319D,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080319D_306793.png,95373186,4,1,15,21,,"[7, 0, 9, 0, 8, 29]"
GRB080320,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080320_306858.png,95373187,18,18,9,4,,"[14, 25, 10, 0, 2, 7]"
GRB080325,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080325_307604.png,95373189,4,5,10,26,,"[7, 7, 10, 0, 1, 29]"
GRB080328,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080328_307931.png,95373191,1,16,23,4,,"[16, 11, 28, 0, 2, 6]"
GRB080330,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080330_308041.png,95373193,7,23,14,8,,"[10, 21, 17, 0, 2, 12]"
GRB080409,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080409_308812.png,95373194,3,2,13,0,,"[13, 7, 2, 0, 1, 1]"
GRB080411,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080411_309010.png,95373195,0,2,13,0,Other,"[6, 8, 9, 0, 0, 0]"
GRB080413A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080413A_309096.png,95373197,2,2,15,1,,"[9, 4, 9, 0, 2, 3]"
GRB080413B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080413B_309111.png,95373198,24,15,0,3,,"[8, 32, 3, 0, 0, 3]"
GRB080426,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080426_310219.png,95373199,11,1,0,0,Simple,"[6, 5, 0, 0, 1, 1]"
GRB080430,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080430_310613.png,95373200,25,17,1,1,,"[4, 37, 4, 0, 0, 1]"
GRB080503,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080503_310785.png,95373202,6,18,10,6,,"[10, 18, 19, 0, 1, 7]"
GRB080506,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080506_311159.png,95373203,0,2,12,30,,"[4, 1, 6, 0, 4, 34]"
GRB080515,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080515_311658.png,95373206,22,7,16,4,,"[32, 5, 17, 0, 2, 6]"
GRB080516,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080516_311762.png,95373207,1,2,13,0,Other,"[11, 1, 6, 0, 0, 0]"
GRB080517,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080517_311874.png,95373208,9,16,2,8,,"[5, 15, 7, 0, 2, 10]"
GRB080520,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080520_312047.png,95373209,11,0,2,0,Simple,"[11, 0, 1, 0, 0, 0]"
GRB080523,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080523_312242.png,95373211,11,18,9,7,,"[3, 23, 14, 0, 1, 9]"
GRB080602,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080602_312958.png,95373212,0,2,14,1,Other,"[10, 3, 6, 0, 1, 2]"
GRB080603B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080603B_313087.png,95373213,0,2,10,2,,"[6, 3, 6, 0, 1, 3]"
GRB080604,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080604_313116.png,95373214,8,6,15,19,,"[7, 6, 14, 0, 1, 22]"
GRB080605,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080605_313299.png,95373216,5,2,15,1,,"[10, 4, 13, 0, 2, 3]"
GRB080607,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080607_313417.png,95373219,2,12,2,0,,"[8, 7, 9, 0, 1, 1]"
GRB080613B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080613B_313954.png,95373220,4,15,4,0,,"[1, 18, 14, 0, 0, 0]"
GRB080623,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080623_315080.png,95373221,13,13,14,3,,"[14, 13, 21, 0, 1, 4]"
GRB080701,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080701_315615.png,95373222,25,14,0,3,,"[7, 30, 2, 0, 1, 4]"
GRB080702A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080702A_315710.png,95373223,11,1,0,0,Simple,"[10, 0, 2, 0, 0, 0]"
GRB080703,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080703_315819.png,95373224,14,3,4,2,,"[14, 3, 5, 0, 1, 3]"
GRB080707,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080707_316204.png,95373226,0,5,16,0,,"[10, 10, 8, 0, 2, 2]"
GRB080710,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080710_316534.png,95373227,14,9,11,10,,"[12, 14, 14, 0, 2, 13]"
GRB080714,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080714_316910.png,95373229,26,27,1,1,,"[3, 47, 9, 0, 1, 2]"
GRB080721,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080721_317508.png,95373230,27,19,0,6,,"[29, 13, 3, 0, 2, 9]"
GRB080723A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080723A_317662.png,95373232,1,4,15,1,,"[7, 12, 10, 0, 1, 2]"
GRB080725,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080725_317888.png,95373234,29,3,14,3,,"[31, 6, 16, 0, 1, 4]"
GRB080727A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080727A_318094.png,95373235,13,1,3,1,,"[14, 0, 2, 0, 1, 2]"
GRB080727B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080727B_318101.png,95373236,0,0,11,0,Other,"[10, 1, 4, 0, 0, 0]"
GRB080727C,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080727C_318170.png,95373237,5,18,20,3,,"[10, 27, 26, 0, 2, 5]"
GRB080802,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080802_318832.png,95373238,8,19,4,16,,"[6, 15, 9, 0, 4, 23]"
GRB080804,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080804_319016.png,95373239,18,19,1,3,,"[2, 32, 6, 0, 0, 3]"
GRB080805,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080805_319036.png,95373241,19,22,4,3,,"[4, 42, 5, 0, 0, 3]"
GRB080810,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080810_319584.png,95373243,0,3,16,3,,"[10, 3, 15, 0, 1, 4]"
GRB080903,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080903_323542.png,95373246,18,26,1,4,,"[3, 40, 9, 0, 0, 4]"
GRB080905A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080905A_323870.png,95373247,11,0,0,1,Simple,"[5, 3, 2, 0, 1, 2]"
GRB080905B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080905B_323898.png,95373248,5,26,14,2,,"[15, 19, 25, 0, 3, 6]"
GRB080906,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080906_323984.png,95373249,17,12,12,7,,"[13, 16, 19, 0, 1, 9]"
GRB080913,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080913_324561.png,95373250,29,8,14,2,,"[28, 6, 20, 0, 2, 5]"
GRB080915A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080915A_324744.png,95373251,9,11,13,9,,"[14, 7, 14, 0, 1, 10]"
GRB080915B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080915B_324805.png,95373253,12,0,1,0,Simple,"[8, 5, 0, 0, 0, 0]"
GRB080916A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080916A_324895.png,95373254,5,28,13,2,,"[8, 36, 25, 0, 1, 3]"
GRB080916B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080916B_324907.png,95373256,5,19,12,5,,"[6, 16, 18, 0, 1, 7]"
GRB080919,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080919_325268.png,95373258,12,1,0,1,Simple,"[9, 2, 0, 0, 2, 3]"
GRB080928,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB080928_326115.png,95373259,22,10,9,3,,"[26, 13, 9, 0, 0, 4]"
GRB081007,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB081007_330856.png,95373260,11,0,2,0,Simple,"[10, 1, 3, 0, 0, 0]"
